Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,-,Hatchback/3,Hatchback/5,MPV,SUV,Sedan,Station wagon,Önden Çekiş,-.1,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden,Coupe,4WD (Sürekli),Hibrit,Arkadan İtiş,Roadster
262000,İZMİR ,20398219,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Premium,2009,225000,1595,125,6.7,50,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,1,0,0,0.0,,0.0,0.0,0.0
525000,ANKARA ,20398115,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2015,120000,1598,125,6.7,50,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
415000,İSTANBUL ,20397428,21 Haziran 2022,Honda,Civic,2.0 Type-R,2007,187000,1998,201,9.1,50,Belirtilmemiş,1,0,0,1,0,0,0,1,0,0,,0,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
580000,ANKARA ,18188259,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,103000,1597,125,6.7,47,1 değişen,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
625000,ANKARA ,20396915,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2018,67000,1597,125,6.7,47,1 değişen,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
238000,MALATYA ,20396122,21 Haziran 2022,Honda,Civic,1.6 i-VTEC LS,2003,242000,1590,110,6.5,50,"1 değişen, 6 boyalı",1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
105000,GAZİANTEP ,20395275,21 Haziran 2022,Honda,Accord,2.0 ES,1998,267000,1997,147,9.1,65,Tamamı boyalı,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
117500,AFYONKARAHİSAR ,19933595,21 Haziran 2022,Honda,Civic,1.4 1.4i,1997,275000,1396,90,7.5,55,3 değişen,1,0,0,0,0,1,0,0,1,0,,0,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
483500,KAYSERİ ,17899695,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,119000,1595,125,6.7,50,1 boyalı,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
320000,İSTANBUL ,20395147,21 Haziran 2022,Honda,Jazz,1.4 Fun,2009,105000,1339,100,5.4,42,"1 değişen, 4 boyalı",0,0,1,1,0,0,0,0,1,0,,0,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
700000,AYDIN ,20395230,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,22000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
290000,BİNGÖL ,18110553,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Premium,2009,140000,1595,125,6.7,50,"3 değişen, 3 boyalı",1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
514000,KONYA ,20394816,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,65000,1598,125,6.7,50,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
400000,İSTANBUL ,18011139,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,215000,1595,125,7.1,50,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
200000,SAKARYA ,17578658,21 Haziran 2022,Honda,Jazz,1.4 LS,2004,235000,1339,83,5.8,42,1 değişen,1,0,0,0,0,1,0,0,1,0,,0,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
255000,ESKİŞEHİR ,19933199,21 Haziran 2022,Honda,Civic,1.6 Dream,2007,187000,1595,125,6.7,50,"2 değişen, 6 boyalı",1,0,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
710000,İSTANBUL ,20394282,21 Haziran 2022,Honda,Civic,1.6 i-DTEC Executive Plus,2019,93000,1597,120,4.1,46,Belirtilmemiş,0,1,0,0,1,0,0,0,0,0,,1,,1,,1,0,1,0,0,0.0,,0.0,0.0,0.0
626000,ANKARA ,19934961,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,67000,1597,125,6.7,47,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
317000,KONYA ,19934908,21 Haziran 2022,Honda,Accord,2.0 Executive,2011,340000,1998,156,7.3,65,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
545000,ANKARA ,20393427,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,48252,1598,125,6.7,50,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
715000,KOCAELİ ,20393139,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,20000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
340000,HATAY ,20321602,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,235000,1595,125,6.7,50,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
120000,AYDIN ,18568076,21 Haziran 2022,Honda,Accord,1.8 LS,2000,290000,1850,136,9.3,65,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
778000,BURSA ,18478796,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,4100,1597,125,6.3,46,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
287500,SAKARYA ,20392307,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ES,2006,275000,1590,110,7.0,50,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
432500,DENİZLİ ,20392243,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,142000,1595,125,6.7,50,1 boyalı,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
665000,TRABZON ,20392096,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2017,76000,1597,125,6.7,47,"1 değişen, 1 boyalı",0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
555000,İSTANBUL ,17692796,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2017,170000,1597,125,6.7,47,"1 değişen, 3 boyalı",0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
300000,KOCAELİ ,18552082,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,157000,1595,125,7.1,50,"3 değişen, 2 boyalı",0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
906000,ANKARA ,20391422,21 Haziran 2022,Honda,Civic,1.5 i-VTEC Executive Plus,2021,6200,1498,182,6.7,47,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
735000,BURSA ,20386940,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,11000,1597,125,6.3,46,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
575000,ESKİŞEHİR ,20390933,21 Haziran 2022,Honda,Civic,1.6 i-DTEC Executive,2018,64000,1597,120,3.4,46,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
205500,BURSA ,20389771,21 Haziran 2022,Honda,Civic,1.6 i-VTEC LS,2006,247000,1590,110,6.5,50,6 boyalı,1,0,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
790000,MANİSA ,20390377,21 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,29000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
142000,AKSARAY ,20388916,21 Haziran 2022,Honda,Accord,1.8 LS,2000,325000,1850,136,9.3,65,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
262000,BATMAN ,20387611,21 Haziran 2022,Honda,Jazz,1.4 ES Elite,2006,147690,1339,83,5.9,42,"1 değişen, 4 boyalı",0,1,0,0,0,1,0,0,1,0,,0,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
550000,SAMSUN ,20388352,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2017,180000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
255000,KAYSERİ ,20387700,21 Haziran 2022,Honda,Civic,1.6 i-VTEC Premium,2008,255000,1595,125,6.7,50,"1 değişen, 3 boyalı",1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
955000,BALIKESİR ,20384965,21 Haziran 2022,Honda,Civic,1.5 i-VTEC Executive Plus,2021,2000,1498,182,6.7,47,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
680000,GAZİANTEP ,19855682,20 Haziran 2022,Honda,Civic,1.5 i-VTEC RS,2017,94600,1498,182,6.0,46,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
242000,VAN ,19915274,20 Haziran 2022,Honda,Civic,1.6 i-VTEC LS,2005,197000,1590,110,6.5,50,"2 değişen, 1 boyalı",1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
82500,İZMİR ,20388854,20 Haziran 2022,Honda,Civic,1.5 GL,1991,245000,1493,90,0.0,46,Belirtilmemiş,1,0,0,0,0,1,0,1,0,0,,0,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
600750,İSTANBUL ,20388608,20 Haziran 2022,Honda,Civic,1.5 i-VTEC Sport,2017,88564,1498,182,6.1,46,Tamamı orjinal,0,1,0,1,0,0,0,0,1,0,,0,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
516750,İSTANBUL ,20388606,20 Haziran 2022,Honda,City,1.5 i-VTEC Elegance,2021,6479,1498,121,6.2,40,"1 değişen, 1 boyalı",0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
520750,İSTANBUL ,20388570,20 Haziran 2022,Honda,City,1.5 i-VTEC Executive,2021,21142,1498,121,6.2,40,2 boyalı,0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
145000,KIRIKKALE ,19293037,20 Haziran 2022,Honda,Accord,1.8 LS,2000,288000,1850,136,9.3,65,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
775000,ANKARA ,20386898,20 Haziran 2022,Honda,Civic,1.5 i-VTEC Sport Plus,2018,42500,1498,182,6.1,46,Tamamı orjinal,0,1,0,1,0,0,0,0,1,0,,0,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
405000,SAMSUN ,20386955,20 Haziran 2022,Honda,Civic,1.6 i-VTEC Elegance,2012,222000,1595,125,7.1,50,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
192000,GAZİANTEP ,20386571,20 Haziran 2022,Honda,Civic,1.6 i-VTEC LS,2005,340000,1590,110,6.5,50,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
754000,İZMİR ,20386499,20 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,54000,1597,125,6.3,46,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
810000,ANKARA ,20386055,20 Haziran 2022,Honda,Civic,1.5 i-VTEC Elegance,2021,4500,1498,182,5.7,46,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
917000,SAMSUN ,20385928,20 Haziran 2022,Honda,Civic,1.5 i-VTEC Executive Plus,2021,7300,1498,182,6.7,47,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
605000,ŞANLIURFA ,20385522,20 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,80000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
461850,KAYSERİ ,20385505,20 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2014,90000,1598,125,6.7,50,1 değişen,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,1,0,0,0.0,,0.0,0.0,0.0
850000,GAZİANTEP ,20385575,20 Haziran 2022,Honda,Civic,1.5 i-VTEC Eco Elegance,2022,0,1498,129,6.5,47,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
162500,SAKARYA ,20385383,20 Haziran 2022,Honda,Civic,1.6 i ES,2000,290000,1590,126,0.0,55,"3 değişen, 10 boyalı",1,0,0,0,0,1,0,0,1,0,,0,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
875000,ANKARA ,20385028,20 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,25000,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
510000,İZMİR ,20385022,20 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,156000,1597,125,7.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
830000,ISPARTA ,19929799,20 Haziran 2022,Honda,Civic,1.5 i-VTEC Elegance,2021,650,1498,182,6.7,47,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
207500,BURSA ,19457388,20 Haziran 2022,Honda,Civic,1.6 i-VTEC LS,2001,160000,1590,110,7.0,50,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,1,0,0,0.0,,0.0,0.0,0.0
665000,ADANA ,19928221,20 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2018,46000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
630000,ORDU ,19927586,20 Haziran 2022,Honda,Civic,1.6 i-DTEC Elegance,2018,85000,1597,120,4.1,46,1 değişen,0,1,0,0,1,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
241000,KOCAELİ ,20383602,20 Haziran 2022,Honda,Civic,1.6 i-VTEC LS,2005,181000,1590,110,7.0,50,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
385000,İSTANBUL ,20380765,20 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2012,102000,1595,125,6.7,50,"2 değişen, 2 boyalı",1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
300000,KAYSERİ ,19931656,20 Haziran 2022,Honda,Civic,1.6 i-VTEC Premium,2011,167000,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
235000,ELAZIĞ ,20383027,20 Haziran 2022,Honda,Civic,1.6 i-VTEC LS,2004,20000,1590,110,7.0,50,"2 değişen, 3 boyalı",0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
625000,KIRIKKALE ,20381660,20 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,52500,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
387000,DENİZLİ ,20381302,20 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2013,192000,1595,125,6.7,50,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
835000,DİYARBAKIR ,20383838,20 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2018,81000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
375000,DENİZLİ ,20383415,20 Haziran 2022,Honda,Civic,1.6 Elegance,2012,97790,1595,125,6.7,50,"2 değişen, 3 boyalı",0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
235000,KONYA ,20381720,20 Haziran 2022,Honda,City,1.4 Sport,2007,108500,1339,83,5.6,42,4 boyalı,1,0,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
655000,ANKARA ,20381653,20 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2019,28000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
445000,OSMANİYE ,20381691,20 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2013,97000,1595,125,6.7,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
325000,TOKAT ,19534884,20 Haziran 2022,Honda,Civic,1.6 i-VTEC Elegance,2009,227000,1595,125,6.7,50,"1 değişen, 7 boyalı",1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
622000,ANKARA ,18920830,20 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,66000,1598,125,6.7,50,1 değişen,0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
389900,SAMSUN ,20382604,19 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2014,153000,1595,125,6.7,50,3 boyalı,1,0,0,0,0,1,0,0,0,0,,1,,1,,1,0,1,0,0,0.0,,0.0,0.0,0.0
335008,KOCAELİ ,19901094,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Elegance,2010,229000,1595,125,7.1,50,"2 değişen, 7 boyalı",0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
459000,ANKARA ,20382324,19 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,132000,1598,125,6.7,50,3 boyalı,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,1,0,0,0.0,,0.0,0.0,0.0
233000,ANKARA ,20381079,19 Haziran 2022,Honda,Jazz,1.4 ES,2004,240000,1339,83,5.9,42,"2 değişen, 3 boyalı",0,1,0,0,0,1,0,0,1,0,,0,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
550000,ANTALYA ,20380555,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Premium,2010,217000,1595,125,6.7,50,"2 değişen, 10 boyalı",1,0,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
645000,ÇANAKKALE ,19335460,19 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,47500,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
352000,BURSA ,20078674,19 Haziran 2022,Honda,Civic,1.6 Elegance,2012,184000,1595,125,6.7,50,3 boyalı,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
475000,ANTALYA ,20379910,19 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,92500,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
726500,İSTANBUL ,20379702,19 Haziran 2022,Honda,Civic,1.5 i-VTEC Executive Plus,2020,41000,1498,182,5.7,46,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
125000,ANKARA ,20379719,19 Haziran 2022,Honda,Accord,2.0 LS,1997,160000,1997,115,0.0,65,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
645000,İSTANBUL ,20379783,19 Haziran 2022,Honda,Civic,1.6 i-DTEC Executive,2018,68000,1597,120,3.4,46,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
350000,AYDIN ,19498175,19 Haziran 2022,Honda,Civic,1.6 Elegance,2010,185000,1595,125,7.1,50,2 boyalı,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
172750,OSMANİYE ,20379683,19 Haziran 2022,Honda,Jazz,1.4 LS,2005,195000,1339,83,5.8,42,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,,0,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
730000,ŞANLIURFA ,18543918,19 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,750,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
257000,KOCAELİ ,20378099,19 Haziran 2022,Honda,Jazz,1.4 ES Elite,2008,211500,1339,83,5.9,42,Belirtilmemiş,0,1,0,1,0,0,0,0,1,0,,0,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
145000,KOCAELİ ,20376355,19 Haziran 2022,Honda,Civic,1.4 S,1999,283000,1396,90,6.8,45,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
360000,KÜTAHYA ,20371443,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Premium,2011,112000,1595,125,6.7,50,"2 değişen, 2 boyalı",0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
275000,MANİSA ,20372574,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Premium,2011,130000,1595,125,6.7,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
235000,İSTANBUL ,20378333,19 Haziran 2022,Honda,City,1.4 LS,2010,324000,1339,100,6.3,42,4 boyalı,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
305000,İSTANBUL ,20372416,19 Haziran 2022,Honda,Jazz,1.4 Joy,2011,90000,1339,100,5.4,42,"1 değişen, 4 boyalı",0,0,1,1,0,0,0,0,1,0,,0,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
583000,İSTANBUL ,20375186,19 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,77000,1597,125,6.7,47,3 boyalı,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
330000,İSTANBUL ,20377704,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Elegance,2011,184000,1595,125,6.7,50,"1 değişen, 3 boyalı",1,0,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
340000,BOLU ,20378223,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2012,210000,1595,125,6.7,50,2 boyalı,1,0,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
315900,BALIKESİR ,20376756,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Premium,2011,166000,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
285000,KAHRAMANMARAŞ ,18983404,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Premium,2007,270000,1595,125,6.7,50,1 boyalı,1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
197000,MERSİN ,20374713,19 Haziran 2022,Honda,Civic,1.6 LS,2004,260000,1590,110,6.7,50,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,,0,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
715000,ANKARA ,20374439,19 Haziran 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,12000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
385000,ESKİŞEHİR ,20370137,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Elegance,2011,119000,1595,125,6.7,50,5 boyalı,1,0,0,0,0,1,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
455000,ANKARA ,19918545,19 Haziran 2022,Honda,Jazz,1.4 Fun,2012,101000,1339,100,5.4,42,2 değişen,0,1,0,0,0,1,0,0,1,0,,0,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
310000,İSTANBUL ,19921576,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Elegance,2011,164000,1595,125,6.7,50,"2 değişen, 4 boyalı",1,0,0,0,0,1,0,0,0,0,,1,,1,,0,1,0,1,0,0.0,,0.0,0.0,0.0
500000,ESKİŞEHİR ,20376598,19 Haziran 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2016,75000,1597,125,6.7,47,"3 değişen, 3 boyalı",0,1,0,1,0,0,0,0,0,0,,1,,1,,1,0,0,1,0,0.0,,0.0,0.0,0.0
